"","subID","condition","Hz","frontal","central","parietal","occipital","ln_Hz","ln_frontal","ln_central","ln_parietal","ln_occipital"
"1430","ya01","eo",19.94,0.3085,0.285966666666667,0.3305,0.4253,2.99272776453369,-1.17603343563669,-1.25188002507133,-1.1071486196904,-0.854960476722549
"1431","ya01","eo",20.937,0.33254,0.286666666666667,0.3695,0.4689,3.04151792870312,-1.1009951253699,-1.24943517840269,-0.995604538593881,-0.757365752886596
"1432","ya01","eo",21.934,0.30314,0.2986,0.3687,0.464933333333333,3.08803794433802,-1.19356053397863,-1.20865039387705,-0.997771973742038,-0.765861252848751
"1433","ya01","eo",22.931,0.32464,0.306433333333333,0.35808,0.4636,3.13248970690885,-1.12503840290463,-1.18275505678054,-1.02699885385858,-0.76873316751654
"1434","ya01","eo",23.928,0.33014,0.322066666666667,0.37864,0.487266666666667,3.17504932132765,-1.10823847206274,-1.13299671552994,-0.971169393384144,-0.718943735603955
"1435","ya01","eo",24.925,0.29498,0.2733,0.35348,0.480066666666667,3.2158713158479,-1.22084772155078,-1.29718518604811,-1.03992837233233,-0.73383029583548
"1436","ya01","eo",25.922,0.30556,0.2836,0.31396,0.403066666666667,3.25509202900118,-1.18560912030898,-1.26019048432416,-1.15848968972352,-0.908653304744944
"1437","ya01","eo",26.919,0.29212,0.2944,0.31648,0.386933333333333,3.29283235698403,-1.23059060223023,-1.22281589212742,-1.15049523054779,-0.949502866080269
"1438","ya01","eo",27.916,0.27178,0.2686,0.26806,0.352266666666667,3.32920000115491,-1.30276236348979,-1.314531994893,-1.31654444293179,-1.04336681444213
"1439","ya01","eo",28.913,0.25162,0.2422,0.26066,0.312466666666667,3.36429132096618,-1.37983526605915,-1.41799144786315,-1.34453840287956,-1.16325748216164
"1440","ya01","eo",29.91,0.30136,0.2806,0.29354,0.378833333333333,3.39819287264186,-1.19944971559835,-1.27082511131378,-1.22574136279908,-0.970658924357649
"1441","ya02","ec",0.997,59.13872,33.7861,23.49302,24.2852333333333,-0.00300450902029872,4.07988587063245,3.52004947530199,3.15670335575396,3.18986848387728
"1442","ya02","ec",1.994,8.14958,7.7177,6.22502,6.02353333333333,0.690142671539647,2.09796639218253,2.04351639218634,1.82857665519702,1.79567401959065
"1443","ya02","ec",2.991,2.29684,3.06023333333333,3.37676,2.76646666666667,1.09560777964781,0.831534265207725,1.11849116578051,1.21691666988176,1.01757093436483
"1444","ya02","ec",3.988,1.60162,2.0832,2.10374,1.71823333333333,1.38328985209959,0.471015617013338,0.733905173032113,0.743716713095063,0.54129663118108
"1445","ya02","ec",4.985,1.28306,1.76093333333333,1.46234,1.2358,1.6064334034138,0.249247849933641,0.565843971519403,0.380037892429669,0.211718533644742
"1446","ya02","ec",5.982,0.9689,1.4394,1.173,0.9457,1.78875496020776,-0.0315938715911786,0.364226360091567,0.159564569671338,-0.0558298849606706
"1447","ya02","ec",6.979,0.96566,1.26726666666667,0.88884,0.6865,1.94290564003501,-0.034943473598203,0.236862350121806,-0.117838037168939,-0.376149053774111
"1448","ya02","ec",7.976,0.7303,0.891833333333333,0.67368,0.605233333333333,2.07643703265954,-0.314299870356073,-0.114476009898887,-0.3950000582604,-0.502141220373626
"1449","ya02","ec",8.973,0.53646,0.729866666666667,0.63558,0.622966666666667,2.19422006831592,-0.622763277006855,-0.314893409923777,-0.453217311145677,-0.47326226617399
"1450","ya02","ec",9.97,0.49456,0.667633333333333,0.57974,0.551166666666667,2.29958058397375,-0.704086800598331,-0.40401615834306,-0.545175551809402,-0.595718035228399
"1451","ya02","ec",10.967,0.46344,0.6677,0.66472,0.649533333333333,2.39489076377807,-0.769078352193768,-0.403916308118314,-0.408389379625411,-0.431501122659006
"1452","ya02","ec",11.964,0.50828,0.701166666666667,0.75164,0.647966666666667,2.4819021407677,-0.676722802145803,-0.355009664619671,-0.285497793061185,-0.43391602428218
"1453","ya02","ec",12.961,0.46424,0.609766666666667,0.88236,0.773633333333333,2.56194484844124,-0.767353619099784,-0.494678908652994,-0.125155142986006,-0.256657247181198
"1454","ya02","ec",13.958,0.43564,0.522933333333333,0.96576,0.8022,2.63605282059496,-0.830939064774651,-0.64830129276811,-0.0348399228427077,-0.220397325646185
"1455","ya02","ec",14.955,0.3818,0.406633333333333,0.83308,0.7657,2.70504569208191,-0.96285836769049,-0.899843400495555,-0.182625603011322,-0.266964830863059
"1456","ya02","ec",15.952,0.37734,0.443433333333333,0.68498,0.583466666666667,2.76958421321948,-0.97460864119867,-0.813207807960387,-0.378365638226447,-0.538767955422585
"1457","ya02","ec",16.949,0.41552,0.479266666666667,0.75402,0.713033333333333,2.83020883503592,-0.878224531067699,-0.735498121100476,-0.282336386127029,-0.338227108842487
"1458","ya02","ec",17.946,0.43246,0.4788,0.85602,0.908166666666667,2.88736724887587,-0.838265442436388,-0.736472305298319,-0.155461538627359,-0.0963273636270937
"1459","ya02","ec",18.943,0.5188,0.572866666666667,1.02112,1.0587,2.94143447014614,-0.656236826539848,-0.557102282771124,0.0209000641077417,0.057041740367197
"1460","ya02","ec",19.94,0.64148,0.7319,1.04104,1.07726666666667,2.99272776453369,-0.443977272341529,-0.312111386374956,0.0402202134863648,0.0744269688879007
"1461","ya02","ec",20.937,0.67788,0.691566666666667,0.9431,1.02663333333333,3.04151792870312,-0.388784997856966,-0.368795723751153,-0.0585829574322979,0.0262848402578241
"1462","ya02","ec",21.934,0.60972,0.666866666666667,0.82316,0.878833333333333,3.08803794433802,-0.494755443588496,-0.405165153099166,-0.194604686507789,-0.129160008679722
"1463","ya02","ec",22.931,0.6085,0.7017,0.71454,0.804,3.13248970690885,-0.496758366554555,-0.354249316723894,-0.336116299974178,-0.218156009803171
"1464","ya02","ec",23.928,0.58162,0.718366666666667,0.6474,0.657333333333333,3.17504932132765,-0.541937965458617,-0.330775162476721,-0.434790937489993,-0.419564032487666
"1465","ya02","ec",24.925,0.52402,0.744166666666667,0.56154,0.515766666666667,3.2158713158479,-0.646225427450541,-0.295490254899593,-0.577072269584917,-0.66210081215462
"1466","ya02","ec",25.922,0.45336,0.611166666666667,0.42616,0.430133333333333,3.25509202900118,-0.791068767120773,-0.492385580138866,-0.852940416373393,-0.843660040839248
"1467","ya02","ec",26.919,0.39426,0.5236,0.34888,0.4116,3.29283235698403,-0.930744688844306,-0.647027244946392,-1.05302725544763,-0.887703275022242
"1468","ya02","ec",27.916,0.34414,0.468066666666667,0.31524,0.3496,3.32920000115491,-1.06670672765713,-0.759144543067098,-1.15442102549669,-1.05096563520076
"1469","ya02","ec",28.913,0.35484,0.479566666666667,0.32878,0.324533333333333,3.36429132096618,-1.03608829532975,-0.734872360607259,-1.11236644490077,-1.12536702597693
"1470","ya02","ec",29.91,0.3916,0.4783,0.36764,0.336966666666667,3.39819287264186,-0.937514368325782,-0.737517128295886,-1.00065108049223,-1.08777126549023
"1471","ya02","eo",0.997,37.1471,48.3051,36.29962,28.0478666666667,-0.00300450902029872,3.61488570620561,3.8775371451464,3.59180727289645,3.33391257441211
"1472","ya02","eo",1.994,6.4569,8.67233333333333,8.35518,6.7252,0.690142671539647,1.86514932645611,2.16013788184295,2.12288170580093,1.90586166482264
"1473","ya02","eo",2.991,2.5877,3.62753333333333,3.36056,2.8773,1.09560777964781,0.950769450290397,1.288552894799,1.21210762675443,1.05685235441988
"1474","ya02","eo",3.988,1.78238,2.42446666666667,2.66458,2.5564,1.38328985209959,0.577949549862021,0.88561156892954,0.980046446698798,0.93860001879399
"1475","ya02","eo",4.985,1.36486,1.8277,1.78068,1.77776666666667,1.6064334034138,0.311051859274302,0.603058345778259,0.576995313823898,0.575357894884031
"1476","ya02","eo",5.982,0.9483,1.2727,1.15648,1.08023333333333,1.78875496020776,-0.0530843710924553,0.241140628015864,0.145380908981672,0.0771770671835375
"1477","ya02","eo",6.979,0.84006,1.06646666666667,0.7371,0.5481,1.94290564003501,-0.174281961124248,0.0643510035572486,-0.305031710786894,-0.601297526930066
"1478","ya02","eo",7.976,0.68676,0.9446,0.68594,0.5831,2.07643703265954,-0.375770392773126,-0.0569937215201203,-0.376965118638263,-0.539396580754027
"1479","ya02","eo",8.973,0.56146,0.789433333333333,0.66266,0.618,2.19422006831592,-0.577214745097179,-0.236439890481559,-0.411493240846506,-0.481266821524446
"1480","ya02","eo",9.97,0.48318,0.6499,0.56594,0.588933333333333,2.29958058397375,-0.727366023946629,-0.430936774081834,-0.569267213465238,-0.529442287927875
"1481","ya02","eo",10.967,0.48964,0.6576,0.53184,0.502566666666667,2.39489076377807,-0.714084851774825,-0.419158435240167,-0.631412586755108,-0.688026977865374
"1482","ya02","eo",11.964,0.39924,0.585233333333333,0.55148,0.535133333333333,2.4819021407677,-0.918192539163751,-0.535744650875084,-0.595149705678709,-0.62523934195277
"1483","ya02","eo",12.961,0.39604,0.6176,0.56276,0.541666666666667,2.56194484844124,-0.926240062727823,-0.481914280271571,-0.574902029473125,-0.613104472886409
"1484","ya02","eo",13.958,0.36468,0.430466666666667,0.48594,0.498533333333333,2.63605282059496,-1.00873502226543,-0.84288538745788,-0.721670119493183,-0.696084824547288
"1485","ya02","eo",14.955,0.36012,0.392633333333333,0.50686,0.539833333333333,2.70504569208191,-1.02131796974186,-0.934879096685508,-0.679520447645289,-0.616494829038863
"1486","ya02","eo",15.952,0.3344,0.339133333333333,0.55332,0.604666666666667,2.76958421321948,-1.09541739777159,-1.08136193526158,-0.591818782975522,-0.503077936975165
"1487","ya02","eo",16.949,0.44262,0.4381,0.6012,0.583733333333333,2.83020883503592,-0.815043664857871,-0.825308084162284,-0.508827621103318,-0.538311021441594
"1488","ya02","eo",17.946,0.4827,0.4567,0.68314,0.599366666666667,2.88736724887587,-0.72835993631569,-0.783728558791184,-0.381055462378407,-0.511881736812655
"1489","ya02","eo",18.943,0.50834,0.5118,0.77572,0.6411,2.94143447014614,-0.676604763940634,-0.669821355256449,-0.253963648654097,-0.444569827988925
"1490","ya02","eo",19.94,0.57144,0.597666666666667,0.81708,0.661,2.99272776453369,-0.55959578813542,-0.514722094045114,-0.202018269699261,-0.414001439130451
"1491","ya02","eo",20.937,0.51404,0.556866666666667,0.82832,0.725333333333333,3.04151792870312,-0.665454195543197,-0.585429445328441,-0.188355725828546,-0.321123959674414
"1492","ya02","eo",21.934,0.51932,0.544666666666667,0.78066,0.6778,3.08803794433802,-0.655235015490084,-0.607581292230298,-0.247615563238697,-0.388903019809186
"1493","ya02","eo",22.931,0.48988,0.5685,0.6789,0.593633333333333,3.13248970690885,-0.71359481582905,-0.564753965791546,-0.387281437674536,-0.521493434168287
"1494","ya02","eo",23.928,0.49368,0.7303,0.65206,0.5568,3.17504932132765,-0.705867744969326,-0.314299870356073,-0.427618696749605,-0.585549169961927
"1495","ya02","eo",24.925,0.46718,0.7334,0.5722,0.560933333333333,3.2158713158479,-0.761040656603596,-0.310064023344911,-0.558266698366127,-0.578153215933881
"1496","ya02","eo",25.922,0.4861,0.7279,0.54264,0.5468,3.25509202900118,-0.721340914930727,-0.317591602857925,-0.611309162344313,-0.603672174132342
"1497","ya02","eo",26.919,0.4335,0.5825,0.4444,0.437066666666667,3.29283235698403,-0.835863482761541,-0.540426093542281,-0.811030221216662,-0.827669540220627
"1498","ya02","eo",27.916,0.4059,0.5268,0.38302,0.4127,3.32920000115491,-0.901648455137285,-0.640934309113011,-0.959668071843723,-0.885034342223601
"1499","ya02","eo",28.913,0.3865,0.491533333333333,0.35328,0.368933333333333,3.36429132096618,-0.95062341095466,-0.710225522094697,-1.04049433533346,-0.997139319737476
"1500","ya02","eo",29.91,0.4927,0.537033333333333,0.48182,0.456733333333333,3.39819287264186,-0.70785480943222,-0.621695113153306,-0.730184678662509,-0.783655574081448
"1501","ya03","ec",0.997,28.23132,37.0885,22.53228,22.968,-0.00300450902029872,3.34043199993951,3.61330694851599,3.11494894772607,3.13410194281876
"1502","ya03","ec",1.994,4.51426,5.8487,4.58636,4.81626666666667,0.690142671539647,1.5072412753188,1.76621941432653,1.52308668113671,1.57199907745921
"1503","ya03","ec",2.991,1.80296,2.3696,1.9319,1.8439,1.09560777964781,0.589429758728273,0.862721164531397,0.658503974616371,0.611882893728982
"1504","ya03","ec",3.988,0.92828,1.2783,1.1686,1.14126666666667,1.38328985209959,-0.0744218675675792,0.245531070191839,0.155806451138199,0.132138756690431
"1505","ya03","ec",4.985,0.72666,1.13336666666667,1.00232,0.9998,1.6064334034138,-0.319296586221123,0.125192554286194,0.00231731295516029,-0.000200020002667045
"1506","ya03","ec",5.982,0.5645,0.853166666666667,0.83132,0.800933333333333,1.78875496020776,-0.57181489539242,-0.158800361752609,-0.184740480031265,-0.22197756467424
"1507","ya03","ec",6.979,0.6283,0.895333333333333,0.78102,0.670366666666667,1.94290564003501,-0.464737519573236,-0.110559190567064,-0.247154521275713,-0.39993045260969
"1508","ya03","ec",7.976,0.68972,0.9549,0.9107,0.821666666666667,2.07643703265954,-0.371469560850206,-0.0461486560259802,-0.0935417444083642,-0.196420481173456
"1509","ya03","ec",8.973,0.68202,0.977233333333333,1.04264,0.9385,2.19422006831592,-0.382696296055463,-0.0230298291146912,0.0417559582403273,-0.0634724229555735
"1510","ya03","ec",9.97,0.97684,1.48216666666667,1.581,1.51146666666667,2.29958058397375,-0.0234324069831221,0.393504981189448,0.458057558227335,0.413080481846115
"1511","ya03","ec",10.967,2.89326,4.41386666666667,3.89362,4.17163333333333,2.39489076377807,1.06238389406082,1.48475110046092,1.35933931615839,1.4283076457722
"1512","ya03","ec",11.964,3.236,4.9081,5.77668,9.8565,2.4819021407677,1.17433799919625,1.59088690153923,1.75382912319292,2.2881311360239
"1513","ya03","ec",12.961,1.37932,2.02116666666667,3.41396,8.25476666666667,2.56194484844124,0.321590624102962,0.7036749024466,1.22787290784198,2.11079081127505
"1514","ya03","ec",13.958,0.56464,0.799666666666667,1.1563,1.95386666666667,2.63605282059496,-0.571566919055177,-0.223560304810552,0.145225252152779,0.669810315195507
"1515","ya03","ec",14.955,0.30346,0.436766666666667,0.62582,0.857033333333333,2.70504569208191,-1.19250547288504,-0.828356170039707,-0.468692489165674,-0.154278465769312
"1516","ya03","ec",15.952,0.25012,0.349966666666667,0.47638,0.573,2.76958421321948,-1.38581447628304,-1.04991736712935,-0.741539423910369,-0.556869562267398
"1517","ya03","ec",16.949,0.23888,0.345533333333333,0.45546,0.4719,2.83020883503592,-1.43179394519126,-1.06266616189464,-0.786447381725405,-0.750988180249795
"1518","ya03","ec",17.946,0.25472,0.3609,0.42612,0.442933333333333,2.88736724887587,-1.36759037632612,-1.01915436733339,-0.85303428223914,-0.814336009351162
"1519","ya03","ec",18.943,0.22932,0.320266666666667,0.35792,0.358333333333333,2.94143447014614,-1.47263687094196,-1.13860129688447,-1.02744578124032,-1.02629162708848
"1520","ya03","ec",19.94,0.19584,0.3004,0.37266,0.4061,2.99272776453369,-1.63045727965818,-1.20264035909216,-0.987088803182871,-0.901155844289885
"1521","ya03","ec",20.937,0.20204,0.277,0.33862,0.381033333333333,3.04151792870312,-1.59928958138229,-1.2837377727948,-1.08287674428205,-0.964868418618514
"1522","ya03","ec",21.934,0.16174,0.224966666666667,0.26848,0.334633333333333,3.08803794433802,-1.82176517131446,-1.49180303590089,-1.3149788557033,-1.09471987395277
"1523","ya03","ec",22.931,0.1668,0.198366666666667,0.246,0.332866666666667,3.13248970690885,-1.79095978905749,-1.61763810899944,-1.40242374304977,-1.10001326958374
"1524","ya03","ec",23.928,0.16808,0.189166666666667,0.23226,0.328466666666667,3.17504932132765,-1.78331522244539,-1.66512681829469,-1.45989784516453,-1.11331991754038
"1525","ya03","ec",24.925,0.15164,0.1647,0.19194,0.2573,3.2158713158479,-1.886245988334,-1.80362964179854,-1.65057245579266,-1.35751255969444
"1526","ya03","ec",25.922,0.1542,0.164566666666667,0.18394,0.2402,3.25509202900118,-1.86950481785291,-1.80443952238543,-1.69314566150759,-1.42628336933625
"1527","ya03","ec",26.919,0.13664,0.1435,0.17058,0.2335,3.29283235698403,-1.99040554894188,-1.94142024378246,-1.76855088409117,-1.45457320187318
"1528","ya03","ec",27.916,0.13962,0.1472,0.15584,0.196733333333333,3.32920000115491,-1.96883083243988,-1.91596307268736,-1.85892543908791,-1.62590610514141
"1529","ya03","ec",28.913,0.12014,0.124533333333333,0.14946,0.199933333333333,3.36429132096618,-2.11909754956012,-2.08318186129556,-1.90072648047999,-1.60977130133534
"1530","ya03","ec",29.91,0.11564,0.1198,0.16032,0.1995,3.39819287264186,-2.15727336183399,-2.12193159330079,-1.83058346108564,-1.61194104265222
"1531","ya03","eo",0.997,48.1532,39.0566333333333,29.74654,26.0831333333333,-0.00300450902029872,3.87438759501818,3.66501272955081,3.39271282270697,3.26128887299113
"1532","ya03","eo",1.994,6.2977,4.6586,5.07234,4.8205,0.690142671539647,1.84018448737471,1.53871497381512,1.62380224958852,1.5728776571223
"1533","ya03","eo",2.991,2.2414,2.18163333333333,1.94618,1.7735,1.09560777964781,0.807100670635791,0.780073831738223,0.665868476916817,0.572954995231539
"1534","ya03","eo",3.988,1.11396,1.2141,1.11184,1.1123,1.38328985209959,0.107921234217704,0.194003061567792,0.10601630058388,0.106429943615847
"1535","ya03","eo",4.985,0.86356,0.9204,0.85694,0.817166666666667,1.6064334034138,-0.146691899153879,-0.0829469208209262,-0.1543873745039,-0.201912206558959
"1536","ya03","eo",5.982,0.82212,0.8246,0.72318,0.6609,1.78875496020776,-0.195868909179329,-0.192856858709337,-0.32409712515383,-0.41415273650573
"1537","ya03","eo",6.979,0.74664,0.7268,0.59844,0.496133333333333,1.94290564003501,-0.292172137724646,-0.319103942460121,-0.513429009636106,-0.700910571177779
"1538","ya03","eo",7.976,0.70922,0.763166666666667,0.7131,0.588433333333333,2.07643703265954,-0.343589504390097,-0.270278835553097,-0.338133615947879,-0.530291641055009
"1539","ya03","eo",8.973,0.74634,0.9194,0.9218,0.775966666666667,2.19422006831592,-0.292574018532209,-0.0840339956100094,-0.0814269986957292,-0.253645715047985
"1540","ya03","eo",9.97,0.55566,0.757666666666667,0.87746,0.771966666666667,2.29958058397375,-0.587598682571904,-0.277511743797703,-0.130723908726684,-0.258813907782472
"1541","ya03","eo",10.967,0.61268,0.769866666666667,0.88848,0.833,2.39489076377807,-0.489912502185784,-0.261537939301521,-0.11824314148884,-0.182721636815294
"1542","ya03","eo",11.964,0.76464,0.961866666666667,1.07418,1.061,2.4819021407677,-0.268350144152289,-0.0388794380609175,0.0715575798090995,0.059211859631846
"1543","ya03","eo",12.961,0.84914,1.05026666666667,1.14316,1.29483333333333,2.56194484844124,-0.163531206383066,0.0490441001789225,0.133796357518225,0.258381986740229
"1544","ya03","eo",13.958,0.71676,0.842733333333333,0.92582,1.0746,2.63605282059496,-0.333014222449922,-0.17110470158879,-0.0770754476803075,0.071948499312584
"1545","ya03","eo",14.955,0.52866,0.584433333333333,0.68058,0.799133333333333,2.70504569208191,-0.637409775875444,-0.537112562174164,-0.384809903183131,-0.224227471877247
"1546","ya03","eo",15.952,0.49148,0.498233333333333,0.56018,0.620166666666667,2.76958421321948,-0.710334031982767,-0.696686770858478,-0.57949711832861,-0.47776701986357
"1547","ya03","eo",16.949,0.42078,0.417133333333333,0.46922,0.520233333333333,2.83020883503592,-0.865645147205263,-0.874349364085984,-0.756683537365317,-0.653477850101739
"1548","ya03","eo",17.946,0.38916,0.346333333333333,0.40836,0.458633333333333,2.88736724887587,-0.94376470887491,-1.06035357655102,-0.895606140681322,-0.779504226216476
"1549","ya03","eo",18.943,0.35582,0.3266,0.36108,0.401433333333333,2.94143447014614,-1.03333029397551,-1.11901909844577,-1.01865573855218,-0.912713803383813
"1550","ya03","eo",19.94,0.30968,0.273466666666667,0.34112,0.401966666666667,2.99272776453369,-1.17221577271274,-1.29657554145202,-1.07552095744471,-0.9113861125407
"1551","ya03","eo",20.937,0.31378,0.293466666666667,0.34868,0.4227,3.04151792870312,-1.15906317557733,-1.22599121799794,-1.05360068283876,-0.861092571409393
"1552","ya03","eo",21.934,0.27668,0.234166666666667,0.26724,0.3241,3.08803794433802,-1.28489367524975,-1.45172216644235,-1.31960814792486,-1.12670316883464
"1553","ya03","eo",22.931,0.26464,0.266533333333333,0.31374,0.400966666666667,3.13248970690885,-1.32938486714681,-1.322255965024,-1.15919066155404,-0.91387698065022
"1554","ya03","eo",23.928,0.24642,0.2532,0.3049,0.424933333333333,3.17504932132765,-1.40071788178561,-1.37357558871212,-1.18777142498793,-0.855822985107065
"1555","ya03","eo",24.925,0.25828,0.260633333333333,0.3048,0.426333333333333,3.2158713158479,-1.35371101122387,-1.34464071251978,-1.18809945516965,-0.852533766071404
"1556","ya03","eo",25.922,0.23456,0.225533333333333,0.27764,0.4087,3.25509202900118,-1.45004386028385,-1.48928731130364,-1.28142996851075,-0.894773888411905
"1557","ya03","eo",26.919,0.23634,0.2056,0.23372,0.325233333333333,3.29283235698403,-1.44248383277127,-1.58182274540113,-1.4536314612959,-1.12321240553634
"1558","ya03","eo",27.916,0.23926,0.2085,0.23706,0.329733333333333,3.32920000115491,-1.43020445223938,-1.56781623774328,-1.43944200533078,-1.10947103200299
"1559","ya03","eo",28.913,0.25662,0.231666666666667,0.26832,0.3645,3.36429132096618,-1.36015888751526,-1.46245572208545,-1.31557498090724,-1.00922872753342
"1560","ya03","eo",29.91,0.23396,0.223566666666667,0.26566,0.367333333333333,3.39819287264186,-1.45260511840731,-1.49804562454456,-1.32553798327778,-1.00148557793739
"1561","ya04","ec",0.997,96.49808,43.3043,41.13232,69.9121666666667,-0.00300450902029872,4.56952311177395,3.76825193723717,3.71679418716747,4.24723969227175
"1562","ya04","ec",1.994,15.86246,9.4778,8.83282,9.74176666666667,0.690142671539647,2.76395531136672,2.24895222182455,2.17847432942788,2.27642248382125
"1563","ya04","ec",2.991,6.34038,6.21106666666667,5.44046,5.3791,1.09560777964781,1.84693870356151,1.82633264716417,1.69386361611648,1.68252107393444
"1564","ya04","ec",3.988,3.7208,3.89083333333333,3.8272,3.89716666666667,1.38328985209959,1.31393869892775,1.35862335919485,1.34213346533412,1.3602497933832
"1565","ya04","ec",4.985,2.42062,2.48526666666667,2.00828,1.8025,1.6064334034138,0.88402370570251,0.910379964321075,0.697278634339394,0.589174590176967
"1566","ya04","ec",5.982,1.99168,2.11383333333333,1.70832,1.5258,1.78875496020776,0.688978503687726,0.748503044857238,0.535510431447855,0.422518862673992
"1567","ya04","ec",6.979,2.54994,2.68876666666667,2.11352,1.91476666666667,1.94290564003501,0.936069829481749,0.989082600247878,0.74835480395604,0.649595770126214
"1568","ya04","ec",7.976,3.59304,4.69823333333333,3.17764,2.3889,2.07643703265954,1.27899864082755,1.54718655152814,1.1561387829063,0.870833008949372
"1569","ya04","ec",8.973,4.93992,7.2924,5.632,4.91696666666667,2.19422006831592,1.59734913673672,1.98683270994717,1.72846461885574,1.59269180920541
"1570","ya04","ec",9.97,10.31856,10.7013,10.2552,11.7386666666667,2.29958058397375,2.3339442154338,2.370365229415,2.32778489401579,2.462888236116
"1571","ya04","ec",10.967,6.85874,9.03903333333333,15.5116,18.9816333333333,2.39489076377807,1.92552375139837,2.20155223653304,2.74158813111999,2.94347184497623
"1572","ya04","ec",11.964,2.7533,3.10826666666667,4.32902,5.0591,2.4819021407677,1.01280019225396,1.13406522891058,1.46534118845379,1.62118860186676
"1573","ya04","ec",12.961,1.4937,1.55713333333333,1.5087,1.44103333333333,2.56194484844124,0.40125626333411,0.44284652395313,0.411248352863892,0.365360448834043
"1574","ya04","ec",13.958,1.03276,1.085,0.92914,0.902233333333333,2.63605282059496,0.0322348301333578,0.0815799869924228,-0.0734958518452821,-0.102882107967529
"1575","ya04","ec",14.955,0.87742,0.941466666666667,0.79288,0.7178,2.70504569208191,-0.130769495889347,-0.060316336008055,-0.232083392883684,-0.33156430026863
"1576","ya04","ec",15.952,0.89412,0.9514,0.694,0.654333333333333,2.76958421321948,-0.111915284628501,-0.0498206949839559,-0.365283318475333,-0.424138373373786
"1577","ya04","ec",16.949,0.85006,0.914266666666667,0.7063,0.671166666666667,2.83020883503592,-0.162448343753713,-0.0896329922400374,-0.34771520256726,-0.398737787358738
"1578","ya04","ec",17.946,0.90458,0.904733333333333,0.6994,0.697266666666667,2.88736724887587,-0.100284531402351,-0.100115038002976,-0.357532454352862,-0.360587349330079
"1579","ya04","ec",18.943,0.81854,0.794633333333333,0.73602,0.747666666666667,2.94143447014614,-0.200233013481107,-0.229874486653502,-0.306497986709421,-0.290798033130038
"1580","ya04","ec",19.94,0.67902,0.698833333333333,0.6219,0.627033333333333,2.99272776453369,-0.387104696776232,-0.358343001039429,-0.474975970872293,-0.466755576551272
"1581","ya04","ec",20.937,0.59078,0.581766666666667,0.48576,0.490766666666667,3.04151792870312,-0.526311581301439,-0.541685828019456,-0.722040604214927,-0.711786484778884
"1582","ya04","ec",21.934,0.43744,0.425233333333333,0.3633,0.3993,3.08803794433802,-0.826815725446552,-0.855117241106002,-1.01252633975498,-0.918042264912961
"1583","ya04","ec",22.931,0.41002,0.399,0.33012,0.3784,3.13248970690885,-0.891549339985708,-0.918793862092274,-1.10829905425765,-0.971803441804414
"1584","ya04","ec",23.928,0.29272,0.286333333333333,0.26374,0.294466666666667,3.17504932132765,-1.22853875827119,-1.25059864566599,-1.33279150960258,-1.22258946848782
"1585","ya04","ec",24.925,0.28822,0.2579,0.22824,0.2652,3.2158713158479,-1.24403120157192,-1.35518336609484,-1.47735757207689,-1.32727102067043
"1586","ya04","ec",25.922,0.26876,0.2536,0.22516,0.249333333333333,3.25509202900118,-1.31393649093019,-1.37199705641907,-1.49094401838631,-1.38896458967577
"1587","ya04","ec",26.919,0.2883,0.251833333333333,0.21498,0.237933333333333,3.29283235698403,-1.24375367433778,-1.37898778593745,-1.53721027843722,-1.43576475659419
"1588","ya04","ec",27.916,0.2537,0.236633333333333,0.20414,0.2387,3.32920000115491,-1.3716028123769,-1.44124345260491,-1.58894924600678,-1.43254774563735
"1589","ya04","ec",28.913,0.2195,0.2105,0.19394,0.2292,3.36429132096618,-1.51640304646691,-1.5582696258597,-1.64020644610574,-1.47316029414155
"1590","ya04","ec",29.91,0.22572,0.206066666666667,0.20382,0.255933333333333,3.39819287264186,-1.4884599858812,-1.57955553795223,-1.59051802758159,-1.36283828508355
"1591","ya04","eo",0.997,35.14598,36.0243333333333,41.13536,49.7945666666667,-0.00300450902029872,3.55951024471769,3.58419463604699,3.71686809225392,3.90790587499945
"1592","ya04","eo",1.994,10.8015,11.7667333333333,9.6734,7.83413333333333,0.690142671539647,2.37968501337489,2.46527634097747,2.26937985056294,2.0584902549269
"1593","ya04","eo",2.991,4.35378,5.32153333333333,4.17928,3.18583333333333,1.09560777964781,1.47104443328588,1.67176148237737,1.43013898289631,1.15871389792032
"1594","ya04","eo",3.988,2.41984,2.91663333333333,2.24796,1.69073333333333,1.38328985209959,0.883701422280376,1.07042998306468,0.810023138278831,0.525162359866043
"1595","ya04","eo",4.985,1.7398,2.08393333333333,1.59774,1.17493333333333,1.6064334034138,0.553770164091303,0.734257133616161,0.468590130727228,0.161211408397832
"1596","ya04","eo",5.982,1.36424,1.7993,1.33332,0.9499,1.78875496020776,0.310597497022522,0.587397700376336,0.287672072401781,-0.0513985630860002
"1597","ya04","eo",6.979,1.5132,2.0781,1.55752,1.05823333333333,1.94290564003501,0.414226613776737,0.731454014714532,0.443094812688518,0.0566008510232788
"1598","ya04","eo",7.976,1.67906,2.65436666666667,1.92314,1.27976666666667,2.07643703265954,0.518234113013783,0.976206082609471,0.653959266868756,0.246677769647714
"1599","ya04","eo",8.973,2.41712,4.5999,3.55784,2.20933333333333,2.19422006831592,0.882576748813278,1.52603456412832,1.26915361914875,0.792690810896207
